"2025-06-22 14:54:37",admin,"Вход в систему управления",4,-,http://2927491-energybox.twc1.net/admin/index.php,89.110.84.183
"2025-06-22 14:54:37",admin,"<strong>Предупреждение:</strong> fopen(/var/www/fastuser/data/www/2927491-energybox.twc1.net/hostcmsfiles/update/updatelist.xml): failed to open stream: No such file or directory в файле /var/www/fastuser/data/www/2927491-energybox.twc1.net/modules/core/file.php (строка 348)
Стек вызовов:
Файл: modules/core/file.php, строка 348,
Файл: modules/update/controller.php, строка 244,
Файл: modules/update/controller.php, строка 113,
Файл: modules/update/controller.php, строка 287,
Файл: modules/skin/bootstrap/module/update/module.php, строка 32,
Файл: modules/skin/bootstrap.php, строка 1417,
Файл: admin/index.php, строка 126",3,Energybox,http://2927491-energybox.twc1.net/admin/index.php,89.110.84.183
"2025-06-22 14:54:37",admin,"File 'hostcmsfiles/update/updatelist.xml' open error .
modules/core/file.php:368 Core_Exception->__construct
modules/update/controller.php:244 Core_File::write
modules/update/controller.php:113 Update_Controller->getUpdates
modules/update/controller.php:287 Update_Controller->_getXml
modules/skin/bootstrap/module/update/module.php:32 Update_Controller->parseUpdates
modules/skin/bootstrap.php:1417 Skin_Bootstrap_Module_Update_Module->widget
admin/index.php:126 Skin_Bootstrap->index",0,Energybox,http://2927491-energybox.twc1.net/admin/index.php,89.110.84.183
"2025-06-22 14:54:39",admin,"Доступ к модулю ""calendar"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/calendar/index.php?loadEvents,89.110.84.183
"2025-06-22 14:54:44",admin,"Доступ к модулю ""structure"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/structure/index.php,89.110.84.183
"2025-06-22 14:54:51",admin,"Доступ к модулю ""structure"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/structure/index.php?parent_id=2,89.110.84.183
"2025-06-22 14:54:53",admin,"Доступ к модулю ""structure"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/structure/index.php?parent_id=3,89.110.84.183
"2025-06-22 14:54:56",admin,"Доступ к модулю ""structure"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/structure/index.php?parent_id=2,89.110.84.183
"2025-06-22 14:54:58",admin,"Доступ к модулю ""structure"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/structure/index.php,89.110.84.183
"2025-06-22 14:55:04",admin,"Доступ к модулю ""shop"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/shop/index.php,89.110.84.183
"2025-06-22 14:55:05",admin,"Доступ к модулю ""shop"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/shop/item/index.php?shop_id=1&shop_dir_id=0,89.110.84.183
"2025-06-22 14:55:06",admin,"Доступ к модулю ""shop"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/shop/item/index.php?shop_id=1&shop_group_id=12,89.110.84.183
"2025-06-22 14:55:09",admin,"Доступ к модулю ""shop"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/shop/item/index.php?shop_id=1&shop_group_id=39,89.110.84.183
"2025-06-22 14:55:10",admin,"Доступ к модулю ""shop"" разрешен",1,Energybox,http://2927491-energybox.twc1.net/admin/shop/item/index.php?shop_id=1&shop_group_id=42,89.110.84.183
